City,State full
Lodgepole,South Dakota
Lodgepole,Nebraska
Lodi,New Jersey
Lodi,New York
Lodi,Ohio
Lodi,Wisconsin
Lodi,Missouri
Lodi,Texas
Lodi,California
Log Lane Village,Colorado
Logan,West Virginia
Logan,Alabama
Logan,Ohio
Logan,Iowa
Logan,Illinois
Logan,Kansas
Logan,Utah
Logan,New Mexico
Logandale,Nevada
Logansport,Indiana
Logansport,Louisiana
Loganton,Pennsylvania
Loganville,Pennsylvania
Loganville,Georgia
Loganville,Wisconsin
Logsden,Oregon
Lohman,Missouri
Lohn,Texas
Lohrville,Iowa
Loiza,Puerto Rico
Loleta,California
Lolita,Texas
Lolo,Montana
Loma,Montana
Loma,Colorado
Loma Linda,California
Loma Mar,California
Loman,Minnesota
Lomax,Illinois
Lombard,Illinois
Lometa,Texas
Lomira,Wisconsin
Lomita,California
Lompoc,California
Lonaconing,Maryland
London,West Virginia
London,Kentucky
London,Ohio
London,Arkansas
London,Texas
London Mills,Illinois
Londonderry,New Hampshire
Londonderry,Vermont
Londonderry,Ohio
Lone,Kentucky
Lone Grove,Oklahoma
Lone Jack,Missouri
Lone Mountain,Tennessee
Lone Oak,Texas
Lone Pine,California
Lone Rock,Iowa
Lone Rock,Wisconsin
Lone Star,Texas
Lone Tree,Iowa
Lone Tree,Colorado
Lone Wolf,Oklahoma
Lonedell,Missouri
Lonepine,Montana
Lonetree,Wyoming
Long Barn,California
Long Beach,New York
Long Beach,Mississippi
Long Beach,California
Long Beach,Washington
Long Bottom,Ohio
Long Branch,New Jersey
Long Branch,Texas
Long Creek,South Carolina
Long Creek,Oregon
Long Eddy,New York
Long Green,Maryland
Long Grove,Iowa
Long Island,Maine
Long Island,Virginia
Long Island,Kansas
Long Island City,New York
Long Key,Florida
Long Lake,New York
Long Lake,Michigan
Long Lake,Wisconsin
Long Lake,Minnesota
Long Lake,South Dakota
Long Lane,Missouri
Long Pine,Nebraska
Long Point,Illinois
Long Pond,Pennsylvania
Long Prairie,Minnesota
Long Valley,New Jersey
Long Valley,South Dakota
Longboat Key,Florida
Longbranch,Washington
Longdale,Oklahoma
Longford,Kansas
Longleaf,Louisiana
Longmeadow,Massachusetts
Longmire,Washington
Longmont,Colorado
Longport,New Jersey
Longs,South Carolina
Longstreet,Louisiana
Longton,Kansas
Longview,Illinois
Longview,Texas
Longview,Washington
Longville,Minnesota
Longville,Louisiana
Longwood,North Carolina
Longwood,Florida
Lonoke,Arkansas
Lonsdale,Minnesota
Lonsdale,Arkansas
Loogootee,Indiana
Lookeba,Oklahoma
Lookout,West Virginia
Lookout,Kentucky
Lookout,California
Lookout Mountain,Georgia
Lookout Mountain,Tennessee
Loomis,Nebraska
Loomis,California
Loomis,Washington
Loon Lake,Washington
Looneyville,West Virginia
Loop,Texas
Loose Creek,Missouri
Lopeno,Texas
Lopez,Pennsylvania
Lopez Island,Washington
Lorado,West Virginia
Lorain,Ohio
Loraine,Illinois
Loraine,Texas
Lorane,Oregon
Loranger,Louisiana
Lordsburg,New Mexico
Lore City,Ohio
Loreauville,Louisiana
Lorena,Texas
Lorentz,West Virginia
Lorenzo,Texas
Loretto,Pennsylvania
Loretto,Virginia
Loretto,Tennessee
Loretto,Kentucky
Loretto,Michigan
Loretto,Minnesota
Lorida,Florida
Lorimor,Iowa
Loring,Montana
Loris,South Carolina
Lorman,Mississippi
Lorraine,New York
Lorraine,Kansas
Lorton,Virginia
Lorton,Nebraska
Los Alamitos,California
Los Alamos,New Mexico
Los Alamos,California
Los Altos,California
Los Angeles,California
Los Banos,California
Los Ebanos,Texas
Los Fresnos,Texas
Los Gatos,California
Los Indios,Texas
Los Lunas,New Mexico
Los Molinos,California
Los Ojos,New Mexico
Los Olivos,California
Los Osos,California
Losantville,Indiana
Lost City,West Virginia
Lost Creek,Pennsylvania
Lost Creek,West Virginia
Lost Creek,Kentucky
Lost Hills,California
Lost Nation,Iowa
Lost Springs,Kansas
Lost Springs,Wyoming
Lostant,Illinois
Lostine,Oregon
Lothair,Montana
Lothian,Maryland
Lott,Texas
Lottie,Louisiana
Lottsburg,Virginia
Lotus,California
Louann,Arkansas
Loudon,New Hampshire
Loudon,Tennessee
Loudonville,Ohio
Loughman,Florida
Louin,Mississippi
Louisa,Virginia
Louisa,Kentucky
Louisburg,North Carolina
Louisburg,Missouri
Louisburg,Kansas
Louise,Mississippi
Louise,Texas
Louisiana,Missouri
Louisville,Georgia
Louisville,Alabama
Louisville,Tennessee
Louisville,Mississippi
Louisville,Kentucky
Louisville,Ohio
Louisville,Illinois
Louisville,Nebraska
Louisville,Colorado
Loup City,Nebraska
Louvale,Georgia
Louviers,Colorado
Lovejoy,Georgia
Lovejoy,Illinois
Lovelaceville,Kentucky
Lovelady,Texas
Loveland,Ohio
Loveland,Oklahoma
Loveland,Colorado
Lovell,Maine
Lovell,Wyoming
Lovelock,Nevada
Lovely,Kentucky
Loves Park,Illinois
Lovettsville,Virginia
Loveville,Maryland
Lovilia,Iowa
Loving,Texas
Loving,New Mexico
Lovingston,Virginia
Lovington,Illinois
Lovington,New Mexico
Low Moor,Virginia
Low Moor,Iowa
Lowake,Texas
Lowber,Pennsylvania
Lowden,Iowa
Lowder,Illinois
Lowell,Massachusetts
Lowell,Vermont
Lowell,North Carolina
Lowell,Florida
Lowell,Ohio
Lowell,Indiana
Lowell,Michigan
Lowell,Wisconsin
Lowell,Arkansas
Lowell,Oregon
Lowellville,Ohio
Lower Brule,South Dakota
Lower Kalskag,Alaska
Lower Lake,California
Lower Peach Tree,Alabama
Lower Salem,Ohio
Lower Waterford,Vermont
Lowes,Kentucky
Lowgap,North Carolina
Lowland,North Carolina
Lowland,Tennessee
Lowman,New York
Lowman,Idaho
Lowmansville,Kentucky
Lowndes,Missouri
Lowndesboro,Alabama
Lowndesville,South Carolina
Lowpoint,Illinois
Lowry,Virginia
Lowry,Minnesota
Lowry City,Missouri
Lowville,New York
LOX,Florida
Loxahatchee,Florida
Loxley,Alabama
Loyal,Wisconsin
Loyal,Oklahoma
Loyalhanna,Pennsylvania
Loyall,Kentucky
Loyalton,California
Loysburg,Pennsylvania
Loysville,Pennsylvania
Lozano,Texas
LRAFB,Arkansas
LS,Missouri
LSI,Texas
LSL,Missouri
Lu Verne,Iowa
Luana,Iowa
Lubbock,Texas
Lubec,Maine
Lublin,Wisconsin
Lucama,North Carolina
Lucan,Minnesota
Lucas,Kentucky
Lucas,Ohio
Lucas,Iowa
Lucas,Kansas
Lucasville,Ohio
Lucedale,Mississippi
Lucerne,Indiana
Lucerne,Missouri
Lucerne,Colorado
Lucerne,California
Lucerne Valley,California
Lucernemines,Pennsylvania
Lucien,Oklahoma
Lucile,Idaho
Lucinda,Pennsylvania
Luck,Wisconsin
Luckey,Ohio
Ludell,Kansas
Ludington,Michigan
Ludlow,Massachusetts
Ludlow,Vermont
Ludlow,Pennsylvania
Ludlow,Mississippi
Ludlow,South Dakota
Ludlow,Illinois
Ludlow,Missouri
Ludlow,California
Ludlow Falls,Ohio
Ludowici,Georgia
Luebbering,Missouri
Lueders,Texas
Lufkin,Texas
Lugoff,South Carolina
Lukachukai,Arizona
Luke,Maryland
Luke Air Force Base,Arizona
Lukeville,Arizona
Lula,Georgia
Lula,Mississippi
Luling,Louisiana
Luling,Texas
Lulu,Florida
Lumber Bridge,North Carolina
Lumber City,Georgia
Lumberport,West Virginia
Lumberton,New Jersey
Lumberton,North Carolina
Lumberton,Mississippi
Lumberton,Texas
Lumberville,Pennsylvania
Lummi Island,Washington
Lumpkin,Georgia
Luna,New Mexico
Luna Pier,Michigan
Lund,Nevada
Lunenburg,Massachusetts
Lunenburg,Vermont
Lunenburg,Virginia
Luning,Nevada
Lupton,Michigan
Lupton,Arizona
Lupton City,Tennessee
Luquillo,Puerto Rico
Luray,Virginia
Luray,South Carolina
Luray,Tennessee
Luray,Missouri
Luray,Kansas
Lurgan,Pennsylvania
Lusby,Maryland
Lusk,Wyoming
Lutcher,Louisiana
Luther,Michigan
Luther,Iowa
Luther,Oklahoma
Luthersburg,Pennsylvania
Luthersville,Georgia
Lutherville Timonium,Maryland
Lutsen,Minnesota
Luttrell,Tennessee
Lutts,Tennessee
Lutz,Florida
Luverne,Alabama
Luverne,Minnesota
Luverne,North Dakota
Luxemburg,Iowa
Luxemburg,Wisconsin
Luxor,Pennsylvania
Luxora,Arkansas
Luzerne,Pennsylvania
Luzerne,Michigan
Luzerne,Iowa
Lyburn,West Virginia
Lycoming,New York
Lydia,South Carolina
Lydia,Louisiana
Lyerly,Georgia
Lyford,Texas
Lykens,Pennsylvania
Lyle,Minnesota
Lyle,Washington
Lyles,Tennessee
Lyman,South Carolina
Lyman,Nebraska
Lyman,Wyoming
Lyman,Utah
Lyman,Washington
Lyme,New Hampshire
Lyme Center,New Hampshire
Lynbrook,New York
Lynch,Kentucky
Lynch,Nebraska
Lynch Station,Virginia
Lynchburg,Virginia
Lynchburg,South Carolina
Lynchburg,Tennessee
Lynchburg,Ohio
Lynchburg,Missouri
Lynco,West Virginia
Lynd,Minnesota
Lyndeborough,New Hampshire
Lyndell,Pennsylvania
Lynden,Washington
Lyndhurst,New Jersey
Lyndhurst,Virginia
Lyndon,Vermont
Lyndon,Illinois
Lyndon,Kansas
Lyndon Center,Vermont
Lyndon Station,Wisconsin
Lyndonville,Vermont
Lyndonville,New York
Lyndora,Pennsylvania
Lynn,Massachusetts
Lynn,North Carolina
Lynn,Alabama
Lynn,Indiana
Lynn,Arkansas
Lynn Center,Illinois
Lynn Haven,Florida
Lynndyl,Utah
Lynnfield,Massachusetts
Lynnville,Tennessee
Lynnville,Kentucky
Lynnville,Indiana
Lynnville,Iowa
Lynnwood,Washington
Lynwood,California
Lynx,Ohio
Lynxville,Wisconsin
Lyon,Mississippi
Lyon Mountain,New York
Lyon Station,Pennsylvania
Lyons,New Jersey
Lyons,New York
Lyons,Georgia
Lyons,Ohio
Lyons,Indiana
Lyons,Michigan
Lyons,Wisconsin
Lyons,South Dakota
Lyons,Illinois
Lyons,Kansas
Lyons,Nebraska
Lyons,Texas
Lyons,Colorado
Lyons,Oregon
Lyons Falls,New York
Lysite,Wyoming
Lytle,Texas
Lytle Creek,California
Lytton,Iowa
